VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_1416.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3382.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7715.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_955.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2539.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6410.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5045.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7700.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3243.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7796.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7113.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3296.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2441.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4991.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1934.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6107.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4661.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3297.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8634.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6861.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6155.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6065.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4260.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7768.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6783.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8829.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1890.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4327.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7627.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8652.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2811.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_544.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2668.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_489.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_757.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6310.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7827.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3257.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3057.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7727.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3952.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8659.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4458.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1175.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_522.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5451.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8881.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5284.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_130.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5441.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3954.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6166.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8423.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5430.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8164.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8453.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2406.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5946.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4732.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_137.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_874.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4828.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1784.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6896.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2971.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1082.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4622.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7947.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_389.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2031.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1531.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4810.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6191.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2455.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7204.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1581.mp4,News program
