VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_4290.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4282.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1536.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3783.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5314.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8495.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7395.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8752.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6576.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8200.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6796.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7517.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7714.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8306.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6177.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1091.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_603.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_9057.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7102.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_543.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_272.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3552.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6819.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2375.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5731.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7097.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6432.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7668.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8885.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7402.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1813.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2302.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5867.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_9093.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7674.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7730.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1503.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5781.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3122.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7980.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4963.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6042.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3550.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1391.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5911.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5891.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5537.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_231.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7997.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8261.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3792.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7981.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1694.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7033.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7583.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8353.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2476.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1960.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7905.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4989.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5135.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5579.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2019.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5885.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4055.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7214.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6292.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7080.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4041.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4517.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3971.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8067.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_662.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_9096.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5702.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6394.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5602.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_397.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1146.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7535.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7181.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8704.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8112.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6832.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4836.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1342.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_374.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_696.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4205.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2537.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7925.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3754.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4161.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8146.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4189.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2656.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_697.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2234.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3160.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_911.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5522.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3858.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_203.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4227.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2364.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7868.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3527.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5609.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1731.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4748.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_208.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2011.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6126.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8516.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5325.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7272.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4037.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2914.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7976.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3251.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8305.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4019.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7864.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4236.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7380.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7359.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3421.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_888.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2209.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_190.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1065.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4393.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8748.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5452.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5055.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6409.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7065.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2878.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4094.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5990.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1192.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5097.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8454.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8850.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6444.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1857.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8160.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3772.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3771.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5028.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_93.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5873.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1482.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2249.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5996.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3961.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1843.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_333.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8007.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2116.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2669.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_705.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4083.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3309.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3968.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4114.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1778.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4939.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4378.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6423.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5630.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8834.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1903.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5884.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_334.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1552.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8717.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7276.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3731.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_700.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_349.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2356.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4062.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6288.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7642.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5505.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_495.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7820.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4417.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1393.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_394.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5777.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2600.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5870.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6002.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7154.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1400.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_473.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2055.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4966.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8777.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8401.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1832.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1382.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_216.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4501.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8663.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7953.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1573.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5495.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2179.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4586.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4423.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7131.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7068.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7830.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6965.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4468.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4441.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5059.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_2832.mp4,Entertainment
