VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_3797.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7928.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6911.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8680.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7770.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7103.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4736.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5447.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_519.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_829.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3944.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8298.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3785.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3292.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_381.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5945.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8710.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1815.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2483.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5108.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5388.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8053.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7459.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7145.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4738.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2338.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6032.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4016.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7920.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7115.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5791.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3239.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3284.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_620.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8221.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_593.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3708.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5902.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6810.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4570.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_206.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4430.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1501.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_613.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5188.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6013.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1771.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7880.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2264.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6803.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_7264.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5961.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1062.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1788.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2466.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6130.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5262.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2486.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5428.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4838.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_652.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_918.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4243.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2984.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5667.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7419.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4202.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3351.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1365.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6841.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8909.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8163.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1570.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5026.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5854.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1408.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2330.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4215.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7364.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_492.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2879.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5757.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_277.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1461.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7229.mp4,Entertainment
