VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_1349.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1373.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2298.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7230.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6539.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5103.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5561.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8756.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2119.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8167.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_970.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2066.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_5995.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6887.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_379.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8557.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4880.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8621.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3683.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_16.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_322.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_818.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7778.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_4017.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3831.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8188.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_6291.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3673.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8678.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4160.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4942.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8746.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2314.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4365.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_8525.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5775.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1644.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_6135.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7822.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4813.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_7548.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_971.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_3632.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_8037.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_3755.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_78.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2043.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2094.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_5749.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_1463.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_4643.mp4,News program
/storage/haibn/yt8m/test_lotus/lotus_video_2628.mp4,Entertainment
/storage/haibn/yt8m/test_lotus/lotus_video_1853.mp4,Entertainment
