VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_3797.mp4,342 0.990417 5 0.0672161 1475 0.0249999 597 0.022023 99 0.0181473 0 0.0140046 635 0.0119508 1 0.0110742 1030 0.00973278 193 0.00809327 468 0.00731006 59 0.00716367 16 0.00714669 336 0.00667468 2927 0.00590774 301 0.00559601 921 0.00427523 92 0.00416327 178 0.00335017 518 0.00332811
/storage/haibn/yt8m/test_lotus/lotus_video_7928.mp4,342 0.995971 11 0.0203743 29 0.0110622 221 0.00630143 32 0.00330094 18 0.00283864 5 0.00209385 22 0.00198215 0 0.00192159 26 0.0018996 16 0.00159916 15 0.00154659 1 0.00153115 8 0.00125763 20 0.00119528 120 0.00109473 122 0.000994682 368 0.000964254 17 0.000704587 7 0.000695407
/storage/haibn/yt8m/test_lotus/lotus_video_6911.mp4,342 0.996723 48 0.130986 7 0.0433952 17 0.0143658 2 0.0125396 128 0.00984231 19 0.00861713 258 0.00697854 177 0.00648281 1 0.00567341 174 0.00465572 460 0.00366977 196 0.00303718 213 0.00231454 0 0.00219315 283 0.00216743 235 0.00193721 272 0.00177202 1054 0.00173566 165 0.00171739
/storage/haibn/yt8m/test_lotus/lotus_video_8680.mp4,342 0.99996 1 0.00908402 0 0.00893816 5 0.00291806 73 0.00278294 438 0.00229251 26 0.00225088 106 0.00214106 21 0.00196207 815 0.00161913 23 0.00141498 809 0.00134856 478 0.00132999 349 0.00119585 105 0.00109974 16 0.000938088 7 0.000929326 34 0.000874549 640 0.000826716 535 0.00082621
/storage/haibn/yt8m/test_lotus/lotus_video_7770.mp4,342 0.994879 43 0.221533 11 0.0549437 76 0.0512282 59 0.0424496 29 0.0233355 18 0.0193331 22 0.016947 182 0.0145655 20 0.0132773 101 0.0107863 32 0.008396 991 0.00802258 392 0.00711232 1576 0.00470558 752 0.00463021 604 0.00422463 823 0.00394496 693 0.00322041 0 0.00309399
/storage/haibn/yt8m/test_lotus/lotus_video_7103.mp4,342 0.995415 248 0.625726 475 0.0662241 465 0.0260234 119 0.0250112 113 0.0209114 64 0.0174914 68 0.0138261 9 0.0105 1170 0.00783974 19 0.00779328 299 0.00766221 0 0.00641021 72 0.0055126 272 0.00464728 191 0.0039376 48 0.00372237 17 0.0031777 145 0.00314963 109 0.00269943
/storage/haibn/yt8m/test_lotus/lotus_video_4736.mp4,342 0.998434 332 0.0420674 26 0.0108351 194 0.00822464 315 0.00665882 146 0.0063827 159 0.00352004 505 0.00228307 1 0.00222886 5 0.00184366 337 0.00179717 203 0.00159571 193 0.00150982 308 0.00142103 16 0.00141096 346 0.00137645 248 0.00117585 94 0.00110507 441 0.00109178 34 0.00107899
/storage/haibn/yt8m/test_lotus/lotus_video_5447.mp4,342 0.999353 2 0.195323 64 0.0987518 26 0.0673469 68 0.0422721 72 0.0359388 7 0.0336544 1 0.0315488 921 0.0224948 147 0.0204889 36 0.0204086 21 0.0177943 73 0.0123799 105 0.0109403 63 0.0109262 113 0.0106969 119 0.00916353 128 0.00911245 0 0.00858799 149 0.00812572
/storage/haibn/yt8m/test_lotus/lotus_video_519.mp4,342 0.99993 1 0.00976744 0 0.00944325 8 0.00695142 69 0.00363243 378 0.00198933 34 0.00183234 150 0.0017831 26 0.00159454 204 0.00126821 15 0.00115386 5 0.000906467 193 0.000905931 92 0.000835717 3308 0.000786036 478 0.000773907 19 0.000713676 63 0.000682533 739 0.000561774 149 0.000558466
/storage/haibn/yt8m/test_lotus/lotus_video_829.mp4,342 0.985541 0 0.031662 1 0.0157378 19 0.00737765 5 0.00598735 17 0.00340208 16 0.00321868 7 0.00302431 64 0.0024673 15 0.00206268 2 0.00183338 99 0.00137737 26 0.00131306 128 0.00100747 327 0.000896633 35 0.000787586 397 0.000738025 193 0.000709534 9 0.000674665 587 0.000671774
/storage/haibn/yt8m/test_lotus/lotus_video_3944.mp4,342 0.942261 1 0.0365555 0 0.0161016 16 0.0153902 79 0.012285 259 0.00831378 5 0.00820863 9 0.00793082 26 0.00689793 438 0.00676402 8 0.00631011 27 0.00394472 99 0.00230879 34 0.00219125 327 0.0020254 48 0.00200438 159 0.00189275 193 0.00174662 270 0.00169626 587 0.00164092
/storage/haibn/yt8m/test_lotus/lotus_video_8298.mp4,342 0.996776 0 0.323817 1 0.0483545 2578 0.0115826 319 0.0108798 1840 0.00714153 8 0.00664774 1595 0.00605822 2013 0.00342152 42 0.0020307 17 0.00194606 99 0.00182411 362 0.00168058 2886 0.00155276 1151 0.00153601 69 0.00151637 159 0.00138307 809 0.00135878 678 0.00128868 2921 0.00122571
