VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_4290.mp4,342 0.947358 15 0.61748 67 0.435991 18 0.387617 239 0.230575 686 0.0463649 1486 0.0463455 363 0.0296446 1174 0.0213491 87 0.0186282 60 0.0171034 1 0.0139586 1733 0.0129979 140 0.0112812 517 0.00827625 1452 0.00729772 0 0.00672475 502 0.00656989 1057 0.00638473 170 0.00635141
/storage/haibn/yt8m/test_lotus/lotus_video_4282.mp4,342 0.962471 26 0.0158754 0 0.014645 1 0.00468469 27 0.00302792 7 0.00276801 374 0.00267062 73 0.00266501 64 0.00253898 43 0.00245532 2 0.00240889 199 0.00203913 16 0.00192583 94 0.00153366 693 0.00137696 5 0.0013451 119 0.00133625 113 0.00128731 36 0.00127417 1474 0.00103045
/storage/haibn/yt8m/test_lotus/lotus_video_1536.mp4,342 0.999382 41 0.0115041 0 0.00772062 16 0.00540063 205 0.00468475 5 0.00460148 429 0.00393361 226 0.00303772 1 0.00245205 8 0.00223684 2 0.00174728 71 0.00134453 26 0.00121242 7 0.00111681 308 0.000894576 25 0.000785559 113 0.000766248 598 0.000744373 136 0.000743002 64 0.000734806
/storage/haibn/yt8m/test_lotus/lotus_video_3783.mp4,342 0.999976 1 0.0108528 0 0.00955248 36 0.00483933 35 0.00440773 381 0.00434473 15 0.00313547 8 0.00298965 19 0.00201628 94 0.00136566 18 0.00135729 193 0.00112563 318 0.00107402 517 0.00104147 139 0.000978142 5 0.000910908 789 0.000828803 147 0.000824243 239 0.00080952 96 0.000808865
/storage/haibn/yt8m/test_lotus/lotus_video_5314.mp4,342 0.997594 0 0.0134696 8 0.00753513 1 0.00565028 16 0.00116947 5 0.00109881 41 0.000904381 203 0.000775069 309 0.000768483 6 0.00067693 26 0.000569224 69 0.000420958 9 0.000403464 36 0.00039807 733 0.000387043 25 0.000365824 7 0.00036341 193 0.000333458 99 0.000328034 105 0.000327319
/storage/haibn/yt8m/test_lotus/lotus_video_8495.mp4,342 0.988947 64 0.0821783 180 0.0202373 304 0.0180513 73 0.0170083 16 0.0122481 2 0.00909063 1448 0.00842372 815 0.00588492 26 0.00551498 799 0.00545889 5 0.00483784 9 0.00421447 149 0.00416973 0 0.0039106 119 0.00375235 113 0.00374299 21 0.00282636 7 0.00268033 353 0.00259709
/storage/haibn/yt8m/test_lotus/lotus_video_7395.mp4,342 0.988177 25 0.0237561 1 0.00628105 282 0.00492209 5 0.00468454 16 0.00447437 0 0.00361943 26 0.00198475 315 0.00151414 34 0.00141928 66 0.00137618 9 0.00132081 146 0.00127077 14 0.00106549 8 0.00103894 45 0.0010218 35 0.00100717 18 0.000971705 2 0.000963628 15 0.000886112
/storage/haibn/yt8m/test_lotus/lotus_video_8752.mp4,342 0.99865 71 0.00714898 26 0.00504369 8 0.00326329 16 0.00310364 25 0.00256237 308 0.00231925 0 0.00166357 92 0.00154153 438 0.00121233 174 0.00116116 146 0.00113451 1 0.00112808 136 0.00111121 186 0.00108859 7 0.0010756 196 0.000999212 268 0.000981659 111 0.000980258 453 0.000911802
/storage/haibn/yt8m/test_lotus/lotus_video_6576.mp4,342 0.99715 159 0.0172475 1 0.00360024 26 0.00316805 459 0.00273028 99 0.00271392 626 0.00269073 50 0.00244859 0 0.00188255 242 0.00183401 170 0.00177243 16 0.00162718 34 0.00132957 254 0.00117272 18 0.00113714 35 0.00100371 15 0.000971437 130 0.0009121 294 0.000884295 337 0.000879765
/storage/haibn/yt8m/test_lotus/lotus_video_8200.mp4,342 0.998937 1 0.0105843 0 0.00683025 19 0.00181746 25 0.0015206 36 0.0013653 35 0.0013631 5 0.00132203 16 0.00124428 7 0.0010536 26 0.000926077 18 0.000884444 17 0.000867844 2 0.000793338 9 0.000777364 99 0.000668049 159 0.000625193 34 0.000555336 94 0.000549376 104 0.000546843
/storage/haibn/yt8m/test_lotus/lotus_video_6796.mp4,342 0.997997 5 0.313127 16 0.0535698 209 0.0106651 34 0.008522 8 0.00825429 835 0.00543639 18 0.00522494 1 0.00403208 74 0.0038051 67 0.0036597 362 0.00344306 254 0.00312018 0 0.00283155 15 0.00281757 550 0.00269341 470 0.00234705 131 0.00214419 622 0.00211921 73 0.0020031
