VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_1416.mp4,342 0.992925 21 0.0904062 24 0.0719762 23 0.0521041 73 0.00935113 0 0.0077365 1 0.00736079 115 0.00491703 74 0.00430515 5 0.00305343 16 0.0026423 26 0.00174266 209 0.001497 106 0.00119171 718 0.00111952 7 0.0010522 131 0.00103965 215 0.00101039 358 0.000939459 315 0.000903755
/storage/haibn/yt8m/test_lotus/lotus_video_3382.mp4,342 0.995373 5 0.967309 16 0.258359 1 0.00808808 1064 0.00581932 0 0.00431675 26 0.00394425 150 0.00361878 204 0.00259635 1082 0.00241786 203 0.00155503 244 0.00128838 309 0.00127885 25 0.00115517 1448 0.000896454 73 0.000812382 36 0.000802398 94 0.000779271 358 0.000708044 9 0.000703365
/storage/haibn/yt8m/test_lotus/lotus_video_7715.mp4,342 0.98951 0 0.0151623 1 0.0120137 9 0.00504747 8 0.00377476 16 0.00255403 34 0.00218394 459 0.00194478 26 0.00181818 1638 0.00153282 65 0.00134206 35 0.00119653 5 0.00112554 242 0.00110561 27 0.00100863 251 0.000913858 254 0.000865459 25 0.000821888 159 0.00080815 64 0.000803918
/storage/haibn/yt8m/test_lotus/lotus_video_955.mp4,342 0.995885 0 0.113207 1 0.0271121 5 0.00789925 242 0.00310594 16 0.00295457 150 0.00235081 105 0.00229666 203 0.00155586 254 0.00154659 71 0.00137821 204 0.00122076 315 0.000974387 26 0.000953466 39 0.000933647 459 0.000902593 152 0.000700086 18 0.000678062 8 0.000647932 505 0.000578105
/storage/haibn/yt8m/test_lotus/lotus_video_2539.mp4,342 0.996191 280 0.323541 30 0.100884 1 0.0775389 2 0.0738054 1178 0.0529578 1197 0.0354735 26 0.0242228 0 0.02306 608 0.0165092 72 0.0162699 68 0.0119461 7 0.0112966 35 0.0108053 2036 0.0105407 128 0.00838771 130 0.00601625 808 0.00539538 259 0.00522348 55 0.00425905
/storage/haibn/yt8m/test_lotus/lotus_video_6410.mp4,342 0.999378 92 0.0373179 8 0.0240697 0 0.0234286 110 0.0149713 26 0.00833315 19 0.00613984 16 0.00513765 17 0.00493211 1 0.00401309 136 0.00332117 60 0.00259629 141 0.00257173 354 0.00251982 255 0.00191328 48 0.00189203 535 0.00184461 99 0.00183618 118 0.00159878 9 0.00157544
/storage/haibn/yt8m/test_lotus/lotus_video_5045.mp4,342 0.997418 25 0.0385744 1 0.00889197 0 0.00669712 16 0.00508171 315 0.00379857 8 0.00344265 5 0.00258589 35 0.00212693 26 0.00204235 34 0.00117004 9 0.0010502 663 0.00094381 282 0.000927001 146 0.000811577 60 0.000804275 72 0.000766933 68 0.000752062 7 0.000662565 210 0.000620246
/storage/haibn/yt8m/test_lotus/lotus_video_7700.mp4,342 0.978925 11 0.0220801 20 0.0193367 22 0.0147806 569 0.0095605 334 0.00901935 122 0.00537544 29 0.00515047 112 0.00508234 18 0.00431818 304 0.00347579 0 0.00252056 321 0.00249308 15 0.00246158 5 0.00236735 211 0.00236419 945 0.00209141 814 0.00179952 120 0.00177786 59 0.00175557
/storage/haibn/yt8m/test_lotus/lotus_video_3243.mp4,342 0.997197 0 0.0175083 1 0.0174017 16 0.0127136 5 0.00767934 60 0.0058817 2 0.00454554 7 0.00353086 25 0.00308067 64 0.00288057 18 0.00271741 26 0.0025343 15 0.0024564 519 0.00189057 87 0.0016627 186 0.00165647 119 0.00161594 8 0.00159732 113 0.00152457 159 0.00146347
/storage/haibn/yt8m/test_lotus/lotus_video_7796.mp4,342 0.997818 26 0.184404 199 0.042409 64 0.0343856 638 0.033419 34 0.0329625 9 0.0218171 113 0.0171073 119 0.0168015 4 0.0148729 720 0.0128517 146 0.0125906 16 0.0124309 158 0.0101296 35 0.00999606 354 0.00978979 136 0.007862 484 0.00746569 441 0.00707343 1 0.00584123
