VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_3021.mp4,342 0.994589 4 0.109142 9 0.0694407 10 0.0210811 1 0.0204588 0 0.00916803 34 0.00750977 35 0.00582758 337 0.00140825 239 0.00129443 85 0.00125009 99 0.00122616 41 0.0012123 193 0.000941932 278 0.000930637 268 0.000901222 47 0.000728816 19 0.000645667 1130 0.000642747 203 0.000631809
/storage/haibn/yt8m/test_lotus/lotus_video_6522.mp4,342 0.999956 356 0.0182177 134 0.0114378 159 0.00683111 1 0.0061754 193 0.00541663 16 0.0049831 15 0.00436217 2592 0.00308651 242 0.00287196 73 0.002866 203 0.00263211 35 0.00219724 288 0.00213858 335 0.00213519 8 0.0020647 144 0.0020501 866 0.00171241 92 0.00166291 0 0.00159869
/storage/haibn/yt8m/test_lotus/lotus_video_4368.mp4,342 0.999935 0 0.0105112 1 0.00313273 11 0.00231275 221 0.00182247 159 0.00138491 8 0.00122762 25 0.000812769 204 0.000785023 150 0.000696629 29 0.000549793 34 0.000539333 105 0.000535697 136 0.000525236 5 0.000473648 186 0.000461578 315 0.00044322 429 0.000434607 48 0.000388205 191 0.000382096
/storage/haibn/yt8m/test_lotus/lotus_video_1183.mp4,342 0.99935 1 0.0287853 0 0.00986663 19 0.00385055 15 0.00265422 18 0.00161791 43 0.00156063 2 0.00154051 193 0.00150037 7 0.00137079 36 0.00136158 17 0.00124621 180 0.00120866 2037 0.0010944 239 0.000931114 94 0.000886172 5 0.000794172 535 0.000748515 60 0.000641048 317 0.000617921
/storage/haibn/yt8m/test_lotus/lotus_video_762.mp4,342 0.999292 8 0.0956129 82 0.0167408 0 0.0164677 642 0.0116521 110 0.00630966 26 0.00578889 72 0.00572872 98 0.00466007 1 0.0045166 103 0.00419763 453 0.00412592 5 0.00407547 252 0.00336295 68 0.00317115 16 0.0031426 537 0.00289667 1702 0.0021379 69 0.00189307 350 0.00178236
/storage/haibn/yt8m/test_lotus/lotus_video_7007.mp4,342 0.995941 175 0.0220614 89 0.0147996 17 0.0135758 19 0.0113049 1 0.00592002 7 0.0049611 8 0.00343415 2 0.00334227 136 0.0019758 0 0.00192401 525 0.00177905 55 0.00172305 36 0.00162786 150 0.00131759 16 0.00129721 143 0.00108019 204 0.00108007 25 0.000958025 632 0.000911504
/storage/haibn/yt8m/test_lotus/lotus_video_6228.mp4,342 0.999695 429 0.0602449 1 0.0491405 438 0.0414473 8 0.0253685 210 0.0156595 242 0.0106779 1945 0.00908872 21 0.00788853 148 0.00687703 0 0.00649554 9 0.00588486 766 0.00538889 66 0.00521657 252 0.00479776 204 0.00473815 470 0.00459164 150 0.0044831 240 0.00431144 298 0.00380799
/storage/haibn/yt8m/test_lotus/lotus_video_9065.mp4,342 0.993134 1 0.445074 0 0.111192 105 0.0693692 35 0.0206231 203 0.0117809 505 0.00977984 183 0.00861064 192 0.00807956 26 0.00733429 178 0.00723985 2733 0.00634703 730 0.00624791 315 0.00612643 331 0.00606611 1033 0.00552922 5 0.00550568 817 0.00489074 590 0.00448135 1228 0.00445914
/storage/haibn/yt8m/test_lotus/lotus_video_6727.mp4,342 0.981383 0 0.0223949 8 0.00399491 127 0.00360507 26 0.00335139 1 0.00322363 277 0.00247118 9 0.00222537 49 0.00195602 16 0.00155234 609 0.00151736 607 0.00133726 622 0.00114375 5 0.00107521 596 0.00105578 453 0.00101793 7 0.000974447 99 0.000879943 43 0.00087285 68 0.000840217
/storage/haibn/yt8m/test_lotus/lotus_video_194.mp4,342 0.999905 1 0.00567907 16 0.00397214 18 0.0037795 0 0.00327307 15 0.00316045 8 0.00221941 25 0.00198489 36 0.00157288 19 0.00153098 92 0.00148275 105 0.00134811 64 0.00114444 5 0.0011428 489 0.00106609 99 0.000994265 35 0.000894815 239 0.000893474 193 0.000762284 478 0.000748813
/storage/haibn/yt8m/test_lotus/lotus_video_5052.mp4,342 0.995836 1 0.0120908 0 0.00735095 11 0.0043332 26 0.00388932 16 0.00184959 7 0.00165576 5 0.00163028 64 0.00153914 2 0.00143954 123 0.00123537 250 0.00119492 211 0.00115386 8 0.000944823 43 0.000831813 9 0.000826031 17 0.00080955 193 0.000722528 18 0.000716835 268 0.000710011
/storage/haibn/yt8m/test_lotus/lotus_video_6411.mp4,342 0.985177 274 0.584519 238 0.560823 366 0.5357 59 0.0738784 18 0.0528081 43 0.026327 1 0.00642264 284 0.00610405 0 0.00580406 15 0.00549138 668 0.00362265 60 0.00349814 42 0.00296584 239 0.00267223 159 0.00169995 642 0.00144807 178 0.00133094 311 0.00128335 7 0.00101379
/storage/haibn/yt8m/test_lotus/lotus_video_2615.mp4,342 0.99846 1 0.129426 0 0.0812581 8 0.0390667 30 0.0387341 36 0.0227772 2 0.0172387 55 0.0105355 99 0.00759429 7 0.00615007 252 0.00574914 35 0.00548646 128 0.00445667 408 0.00373018 489 0.00368938 132 0.00266424 94 0.00246218 17 0.00210735 828 0.00207189 64 0.00197139
/storage/haibn/yt8m/test_lotus/lotus_video_2100.mp4,342 0.991804 25 0.07333 282 0.0135734 1 0.0126558 14 0.00984308 0 0.00538328 337 0.00486454 9 0.00275657 34 0.00178674 268 0.00167868 10 0.00167087 159 0.00164613 8 0.00130567 35 0.00101081 663 0.000943005 4 0.000928402 1127 0.000912279 47 0.000887036 36 0.000789106 285 0.000730574
/storage/haibn/yt8m/test_lotus/lotus_video_2205.mp4,342 0.971268 0 0.0514089 282 0.00774866 696 0.00318876 34 0.00221911 309 0.00216135 5 0.00197709 26 0.00192973 16 0.00190571 36 0.00166574 9 0.00144976 25 0.00117099 1 0.00115177 210 0.001127 15 0.00102141 17 0.000963062 35 0.000862092 63 0.000816345 327 0.000775367 82 0.000712365
/storage/haibn/yt8m/test_lotus/lotus_video_6066.mp4,342 0.993984 15 0.865329 18 0.811597 67 0.598671 1048 0.549692 140 0.0242257 239 0.0105266 16 0.00542006 26 0.00472525 1287 0.00436133 789 0.00403374 170 0.00367662 0 0.00361714 1174 0.00318176 64 0.00317073 96 0.00315079 2298 0.00229132 1 0.00224411 315 0.00203133 17 0.00175253
/storage/haibn/yt8m/test_lotus/lotus_video_5752.mp4,342 0.99361 1 0.0492151 0 0.0156087 159 0.00611866 16 0.00392607 268 0.00286043 35 0.00260994 5 0.00248513 8 0.00190711 25 0.00149241 26 0.0012835 193 0.00128067 327 0.00127923 9 0.00109863 665 0.000986546 478 0.000855625 7 0.000844687 150 0.000817895 69 0.000783473 34 0.000772417
/storage/haibn/yt8m/test_lotus/lotus_video_1289.mp4,342 0.925399 1448 0.468652 72 0.0971753 16 0.0723591 231 0.0671345 68 0.0470982 8 0.0340081 98 0.0203925 5 0.0167792 21 0.0096288 182 0.00906453 354 0.00904524 491 0.00771153 1 0.00656682 23 0.0062502 392 0.00612181 239 0.00593567 73 0.00588471 166 0.0058164 288 0.00475436
/storage/haibn/yt8m/test_lotus/lotus_video_3633.mp4,342 0.995628 0 0.317868 5 0.197241 1 0.146329 16 0.00673804 42 0.00383291 35 0.0032461 262 0.00161511 733 0.00117338 309 0.00107226 26 0.000947237 486 0.000811517 449 0.000778854 45 0.000748992 15 0.000600845 739 0.000592619 1829 0.000586122 203 0.000544786 695 0.000533968 81 0.000521362
