VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_1425.mp4,342 0.999509 1064 0.36744 26 0.0569287 17 0.0285313 16 0.0277444 106 0.0187864 12 0.0178579 150 0.0163102 204 0.00920501 443 0.00805581 895 0.00718877 62 0.00711882 1651 0.00609779 19 0.00608483 358 0.00600281 309 0.00505054 128 0.00438535 616 0.00410834 130 0.00381681 203 0.00357419
/storage/haibn/yt8m/test_lotus/lotus_video_4347.mp4,342 0.997242 0 0.223791 1 0.187906 42 0.0453184 105 0.0259848 131 0.0108777 139 0.00970113 349 0.00767422 157 0.00626528 64 0.00624299 74 0.0062263 183 0.00471798 7 0.00374016 496 0.00342593 5 0.00325534 424 0.00322378 309 0.0031389 1475 0.00288397 203 0.00249088 1071 0.00233397
/storage/haibn/yt8m/test_lotus/lotus_video_3171.mp4,342 0.996075 182 0.0541971 16 0.0228164 2 0.0168912 5 0.0144554 166 0.0101313 958 0.0097563 48 0.00843266 0 0.00664186 1 0.00612262 392 0.0060935 501 0.00593522 7 0.00457966 398 0.0036535 482 0.00327992 64 0.0029583 385 0.00267467 18 0.00252628 136 0.00243035 1387 0.00217572
/storage/haibn/yt8m/test_lotus/lotus_video_4050.mp4,342 0.998751 221 0.0367959 0 0.0322104 564 0.00909451 29 0.00885648 11 0.00831604 368 0.00583404 118 0.00494748 406 0.00464684 1136 0.00324702 1 0.00310525 99 0.0026322 969 0.00245833 26 0.00237817 611 0.00224304 18 0.00220582 315 0.00169122 417 0.00168094 59 0.00167963 32 0.00166884
/storage/haibn/yt8m/test_lotus/lotus_video_5210.mp4,342 0.999759 8 0.00434056 7 0.00340974 2 0.0028376 309 0.00264734 5 0.00259572 62 0.00255218 428 0.00228718 139 0.00223771 453 0.00221577 133 0.00208485 438 0.00190404 44 0.00189105 25 0.00180104 21 0.00152224 104 0.00149488 16 0.0014438 82 0.00122055 1927 0.00116262 1152 0.00114676
/storage/haibn/yt8m/test_lotus/lotus_video_2265.mp4,342 0.999553 1 0.0963656 0 0.031137 35 0.00470719 285 0.00307807 159 0.00255877 1623 0.00225747 1606 0.00210845 478 0.00181869 239 0.00163022 5 0.00160462 42 0.00143012 157 0.00114971 19 0.00102088 94 0.00100425 626 0.0009951 517 0.000948012 92 0.000945032 1176 0.000941664 904 0.000908673
/storage/haibn/yt8m/test_lotus/lotus_video_8742.mp4,342 0.985504 5 0.00563022 26 0.00494015 16 0.00492489 1 0.00193915 0 0.00120166 80 0.00117296 15 0.00103104 9 0.000890374 8 0.000827134 18 0.000768572 43 0.000532717 64 0.000528336 49 0.000487864 150 0.000481784 144 0.000464886 34 0.000443399 99 0.000431567 239 0.000431091 194 0.000414193
/storage/haibn/yt8m/test_lotus/lotus_video_8430.mp4,342 0.994668 1 0.00417498 0 0.00409886 16 0.00301373 5 0.00203875 25 0.00190863 146 0.00169241 71 0.00132272 8 0.00121427 26 0.000980496 9 0.000962555 64 0.000922382 34 0.000887066 136 0.000849605 60 0.00080958 11 0.000764906 119 0.000759214 96 0.000713587 113 0.000696242 239 0.00062272
/storage/haibn/yt8m/test_lotus/lotus_video_7530.mp4,342 0.99731 159 0.0267597 0 0.0252479 1 0.0215924 39 0.00654146 194 0.00626254 26 0.00362194 327 0.00329778 951 0.00315568 19 0.00263667 16 0.00259468 5 0.00220305 1390 0.00203422 441 0.00201064 626 0.00197437 595 0.00150377 36 0.00139034 207 0.00102425 332 0.000972688 136 0.000936717
/storage/haibn/yt8m/test_lotus/lotus_video_2473.mp4,342 0.989006 15 0.70018 668 0.295734 686 0.187265 18 0.126665 2960 0.107602 1 0.0916856 239 0.0850721 0 0.0438505 709 0.0367739 1044 0.0309466 87 0.0289454 16 0.0281 855 0.0224028 1090 0.0205563 1174 0.0141291 1475 0.0130884 484 0.0109037 8 0.0108739 206 0.0106225
/storage/haibn/yt8m/test_lotus/lotus_video_1244.mp4,342 0.998434 0 0.0141024 39 0.0106059 111 0.00598255 1 0.00519568 159 0.00331044 26 0.00306153 42 0.00268456 157 0.00215694 196 0.00165752 35 0.00114885 207 0.00104904 94 0.00101668 202 0.000954092 50 0.000932068 337 0.000767589 96 0.000732929 99 0.000676423 438 0.000671029 16 0.000662744
/storage/haibn/yt8m/test_lotus/lotus_video_7681.mp4,342 0.997805 62 0.952895 411 0.0660414 883 0.0250378 1154 0.014456 270 0.0132609 11 0.00484222 498 0.00425816 2369 0.00381595 341 0.00321767 259 0.00315633 7 0.00288039 2 0.00241396 749 0.0021922 15 0.0021373 1 0.00209805 36 0.00199816 0 0.00166535 1510 0.00164875 2461 0.00154537
