VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_1349.mp4,342 0.997208 16 0.00570261 0 0.00428915 5 0.0042229 1 0.00364983 26 0.00277266 136 0.00141951 9 0.00122744 8 0.00121683 34 0.00100541 68 0.000983894 315 0.000889659 327 0.000764281 72 0.000742972 7 0.000709444 282 0.00069809 105 0.000668585 194 0.000623852 150 0.000621557 203 0.000573307
/storage/haibn/yt8m/test_lotus/lotus_video_1373.mp4,342 0.998336 5 0.00661707 1 0.00623706 8 0.00440937 733 0.00400418 1969 0.00301611 71 0.00292236 0 0.00261083 1997 0.002372 16 0.00221622 25 0.00221479 204 0.00217903 558 0.00190747 150 0.00185984 1358 0.00175515 1829 0.00172204 41 0.00155362 152 0.00154051 1715 0.00149667 2329 0.00143453
/storage/haibn/yt8m/test_lotus/lotus_video_2298.mp4,342 0.997021 557 0.126935 26 0.0281039 1286 0.0256341 194 0.0219511 390 0.0217199 984 0.0109703 63 0.0105655 1655 0.00661767 701 0.00597268 2320 0.00437197 485 0.00393054 0 0.00351742 839 0.00313428 99 0.00293496 1259 0.00270668 748 0.00247616 1 0.00231349 293 0.00217402 186 0.00215888
/storage/haibn/yt8m/test_lotus/lotus_video_7230.mp4,342 0.92943 242 0.0344954 254 0.017686 0 0.0124922 470 0.0124317 815 0.0103851 184 0.00903732 799 0.00829899 380 0.00688887 459 0.0048745 26 0.00477961 16 0.00436735 1 0.00430021 105 0.00324634 1364 0.00294346 88 0.00267544 9 0.00262693 5 0.00226057 1331 0.00210774 170 0.00198448
/storage/haibn/yt8m/test_lotus/lotus_video_6539.mp4,342 0.998426 39 0.0804549 26 0.00347435 21 0.0026966 73 0.00222582 156 0.00175589 23 0.00173977 207 0.00164163 5 0.00144714 1 0.00139332 202 0.00138468 0 0.00132263 16 0.00127116 121 0.00120232 194 0.00118363 627 0.000939965 233 0.000775099 105 0.000773668 80 0.000739574 2 0.000703216
/storage/haibn/yt8m/test_lotus/lotus_video_5103.mp4,342 0.998011 39 0.907266 121 0.0717115 233 0.031788 156 0.0277933 207 0.0232824 202 0.0121912 393 0.0121731 5 0.00812009 627 0.00712442 0 0.00521591 529 0.00297946 338 0.00242916 16 0.00202841 1 0.00160116 315 0.00142008 36 0.00125146 26 0.00122577 136 0.00115779 441 0.000965059
/storage/haibn/yt8m/test_lotus/lotus_video_5561.mp4,342 0.997027 0 0.87303 12 0.0344826 1 0.0142069 91 0.00428864 16 0.00113925 9 0.0011149 8 0.000935167 64 0.000915825 63 0.000904053 5 0.000892729 315 0.00079757 689 0.000676125 34 0.000672877 438 0.000654727 26 0.000650853 203 0.000628382 261 0.000594139 25 0.000565916 337 0.000533223
/storage/haibn/yt8m/test_lotus/lotus_video_8756.mp4,342 0.999967 0 0.00979131 1 0.00245398 118 0.00156924 8 0.00143227 35 0.00141668 25 0.00140685 245 0.00135899 242 0.00117415 5 0.00117141 517 0.000985235 106 0.000789553 16 0.000748038 254 0.000740916 159 0.000660032 7 0.000657082 226 0.000646651 205 0.000643373 17 0.000632077 337 0.000598848
/storage/haibn/yt8m/test_lotus/lotus_video_2119.mp4,342 0.968857 8 0.497266 52 0.0124458 429 0.011403 1 0.011359 175 0.0109256 205 0.00381735 944 0.0029625 164 0.00253677 136 0.00246766 396 0.00238585 25 0.00229022 16 0.00220993 146 0.00200918 954 0.00195101 105 0.00191411 0 0.00190207 685 0.00177848 12 0.00172144 272 0.00165397
/storage/haibn/yt8m/test_lotus/lotus_video_8167.mp4,342 0.996946 0 0.29976 1 0.0265901 2578 0.0214979 319 0.0188139 1840 0.015404 1595 0.01124 8 0.00627279 2013 0.00493833 99 0.00378618 362 0.00331241 1151 0.00284046 2886 0.00240341 1864 0.00205743 17 0.00198415 42 0.00187704 203 0.00168982 809 0.00165832 2921 0.00164452 26 0.0014413
/storage/haibn/yt8m/test_lotus/lotus_video_970.mp4,342 0.985541 0 0.031662 1 0.0157378 19 0.00737765 5 0.00598735 17 0.00340208 16 0.00321868 7 0.00302431 64 0.0024673 15 0.00206268 2 0.00183338 99 0.00137737 26 0.00131306 128 0.00100747 327 0.000896633 35 0.000787586 397 0.000738025 193 0.000709534 9 0.000674665 587 0.000671774
/storage/haibn/yt8m/test_lotus/lotus_video_2066.mp4,342 0.994697 46 0.18349 1 0.165324 44 0.12529 155 0.077487 64 0.0641738 35 0.0458587 2 0.0439463 264 0.0424712 0 0.0275666 162 0.0273143 119 0.0225837 113 0.0214981 16 0.0168172 5 0.0127087 82 0.00949755 451 0.00538358 134 0.00360045 239 0.00339028 377 0.00295624
/storage/haibn/yt8m/test_lotus/lotus_video_5995.mp4,342 0.990087 1334 0.575071 912 0.287382 1014 0.281008 2 0.130642 7 0.0279351 17 0.0175595 19 0.0147514 64 0.0130676 284 0.0105991 16 0.00496572 1 0.00341588 149 0.00313774 128 0.00311461 95 0.00283948 85 0.00267059 5 0.00242105 297 0.00237826 656 0.00233087 129 0.00218588
/storage/haibn/yt8m/test_lotus/lotus_video_6887.mp4,342 0.999169 72 0.113181 98 0.106946 5 0.05095 1 0.0332925 68 0.0240992 346 0.0202926 16 0.0200629 537 0.0180582 8 0.0146432 103 0.0128881 82 0.00981709 0 0.0088118 240 0.00861287 84 0.00641203 1530 0.00620937 268 0.00523075 63 0.00515437 452 0.0050312 480 0.00437832
/storage/haibn/yt8m/test_lotus/lotus_video_379.mp4,342 0.995939 0 0.915087 12 0.37675 5 0.00967893 1 0.00454473 689 0.00288644 16 0.00252038 63 0.00251299 312 0.00243905 1281 0.00210196 432 0.00188315 167 0.00159949 336 0.00146174 696 0.000928849 34 0.000787765 2717 0.000708103 3144 0.00069958 203 0.000662714 190 0.000545859 309 0.000527203
/storage/haibn/yt8m/test_lotus/lotus_video_8557.mp4,342 0.999611 0 0.00547069 1 0.00427133 16 0.0034216 5 0.00275892 64 0.00219455 136 0.00174654 159 0.00172865 25 0.00133866 17 0.00133759 18 0.00125071 517 0.00108442 8 0.00101513 19 0.000897437 282 0.000836283 337 0.000781208 315 0.000756621 48 0.000701487 196 0.000697941 111 0.000683963
/storage/haibn/yt8m/test_lotus/lotus_video_4880.mp4,342 0.992494 0 0.0198772 150 0.0193676 204 0.0118164 1 0.0111439 59 0.00954819 18 0.00750086 190 0.00426292 144 0.00386047 15 0.00360841 773 0.00354472 80 0.00332144 16 0.0032737 178 0.0025886 1558 0.00258502 5 0.00254744 49 0.00220457 244 0.00211719 805 0.00176123 569 0.00147641
/storage/haibn/yt8m/test_lotus/lotus_video_8621.mp4,342 0.98139 308 0.0290119 16 0.0133076 0 0.0125497 25 0.0110178 1 0.00928351 18 0.00782073 453 0.0058707 15 0.00529659 402 0.00277451 191 0.00263777 146 0.00252676 9 0.00248629 194 0.00218174 140 0.00201792 5 0.00191358 2647 0.00174239 26 0.00172818 67 0.00144798 35 0.00143239
/storage/haibn/yt8m/test_lotus/lotus_video_3683.mp4,342 0.99905 1 0.00243655 196 0.00222626 26 0.0019502 0 0.001728 50 0.00168845 64 0.00164726 65 0.00160334 16 0.00136667 337 0.0012849 25 0.0011636 11 0.00112826 41 0.00112814 42 0.00110686 17 0.00102022 268 0.00098756 36 0.000974178 48 0.00096035 660 0.00093171 595 0.000930041
/storage/haibn/yt8m/test_lotus/lotus_video_16.mp4,342 0.994314 43 0.0549652 1 0.0288558 0 0.0202887 18 0.0193354 59 0.0161718 101 0.0121776 60 0.0105598 15 0.00380123 374 0.00282294 42 0.00190499 17 0.00183466 5 0.00174287 286 0.00160924 239 0.00156426 16 0.00152534 64 0.00145301 549 0.00132605 19 0.00132352 25 0.00124916
/storage/haibn/yt8m/test_lotus/lotus_video_322.mp4,342 0.995286 685 0.25491 53 0.131259 72 0.09524 58 0.0812172 68 0.06325 1 0.0450224 124 0.0260537 214 0.0253477 452 0.0249289 480 0.0244458 210 0.0194143 175 0.0155926 66 0.0102924 5 0.00891021 98 0.00680175 7 0.00533497 19 0.00434762 89 0.00422534 293 0.00410002
/storage/haibn/yt8m/test_lotus/lotus_video_818.mp4,342 0.954548 727 0.0578765 39 0.0261716 43 0.0158414 569 0.00926319 303 0.00806531 397 0.00792038 5 0.00733185 11 0.00535443 579 0.00433344 560 0.0039548 173 0.00382626 15 0.0038237 298 0.00353798 59 0.00346896 1168 0.00302136 121 0.00281245 1652 0.00279957 18 0.00266853 1133 0.00247318
/storage/haibn/yt8m/test_lotus/lotus_video_7778.mp4,342 0.985876 24 0.128597 21 0.054633 937 0.0251491 23 0.0211353 73 0.0113583 1 0.00783429 64 0.00782529 18 0.00763625 115 0.00635439 712 0.00557721 15 0.00454184 3798 0.00418851 0 0.0040797 2986 0.00397941 131 0.0038349 209 0.00356099 113 0.00314796 119 0.00277215 298 0.00266269
/storage/haibn/yt8m/test_lotus/lotus_video_4017.mp4,342 0.998503 8 0.00343972 26 0.00340798 1 0.00203428 0 0.00196499 16 0.00161576 99 0.00132301 196 0.000904083 268 0.000814527 282 0.000803918 34 0.000733316 9 0.000725627 337 0.000686824 259 0.00068143 25 0.000637203 7 0.00063017 92 0.000561565 556 0.000552714 2 0.000500113 18 0.000494987
